time,X,Y,Z
1662736918758,-237,25,-71
1662736918759,-238,26,-70
1662736918759,-237,25,-71
1662736918760,-236,25,-70
1662736918760,-236,25,-72
1662736918761,-237,25,-70
1662736918761,-237,25,-71
1662736918762,-238,24,-71
1662736918762,-236,26,-69
1662736918763,-237,24,-70
1662736918763,-236,26,-70
1662736918764,-237,24,-69
1662736918764,-237,25,-70
1662736918765,-237,27,-70
1662736918765,-236,24,-69
1662736918766,-236,25,-69
1662736918766,-236,25,-69
1662736918767,-236,25,-68
1662736918768,-236,25,-69
1662736918768,-235,26,-69
1662736918768,-236,27,-70
1662736918769,-236,26,-69
1662736918769,-237,26,-69
1662736918770,-238,26,-69
1662736918770,-235,26,-69
1662736918771,-236,28,-69
1662736918771,-237,27,-70
1662736918772,-236,27,-69
1662736918772,-236,27,-69
1662736918773,-235,27,-69
1662736918773,-234,28,-68
1662736918774,-236,29,-69
1662736918774,-235,29,-69
1662736918775,-235,28,-69
1662736918775,-236,30,-70
1662736918776,-235,28,-70
1662736918776,-234,28,-71
1662736918778,-237,28,-70
1662736918778,-236,29,-69
1662736918778,-236,29,-71
1662736918778,-235,29,-71
1662736918779,-237,29,-71
1662736918779,-235,30,-71
1662736918780,-235,29,-72
1662736918780,-235,30,-70
1662736918781,-237,29,-72
1662736918781,-235,29,-71
1662736918782,-235,29,-72
1662736918782,-237,28,-73
1662736918783,-237,29,-73
1662736918783,-236,28,-72
1662736918784,-237,30,-71
1662736918784,-237,28,-72
1662736918785,-236,29,-73
1662736918785,-237,29,-73
1662736918786,-238,30,-73
1662736918786,-237,29,-73
1662736918787,-238,29,-72
1662736918787,-238,29,-71
1662736918788,-237,29,-72
1662736918788,-237,29,-72
1662736918789,-236,29,-72
1662736918789,-235,29,-72
1662736918790,-235,29,-72
1662736918790,-236,29,-71
1662736918791,-235,28,-71
1662736918791,-234,27,-71
1662736918792,-236,28,-70
1662736918792,-236,29,-70
1662736918793,-235,29,-71
1662736918793,-234,29,-72
1662736918794,-235,30,-70
1662736918794,-235,29,-71
1662736918795,-234,28,-70
1662736918795,-234,29,-70
1662736918796,-233,29,-70
1662736918796,-233,29,-71
1662736918797,-235,28,-70
1662736918797,-234,29,-71
1662736918798,-233,29,-69
1662736918798,-234,28,-70
1662736918799,-235,28,-70
1662736918799,-234,27,-70
1662736918800,-235,28,-69
1662736918800,-233,27,-70
1662736918801,-233,28,-68
1662736918801,-233,28,-69
1662736918802,-235,28,-70
1662736918802,-235,28,-70
1662736918803,-235,28,-69
1662736918803,-235,28,-69
1662736918804,-233,28,-69
1662736918804,-234,28,-68
1662736918805,-235,29,-70
1662736918805,-234,29,-70
1662736918806,-234,28,-69
1662736918806,-234,27,-69
1662736918807,-235,27,-69
1662736918807,-234,29,-70
1662736918808,-235,28,-70
1662736918809,-234,27,-69
1662736918810,-235,27,-70
1662736918810,-235,28,-69
1662736918810,-235,28,-69
1662736918810,-234,28,-70
1662736918811,-234,27,-69
1662736918811,-233,28,-70
1662736918813,-234,27,-69
1662736918813,-234,27,-70
1662736918813,-235,27,-71
1662736918813,-234,27,-71
1662736918814,-235,27,-71
1662736918814,-234,27,-71
1662736918815,-235,28,-72
1662736918815,-233,28,-73
1662736918816,-234,26,-71
1662736918816,-235,26,-73
1662736918817,-235,28,-72
1662736918817,-234,27,-72
1662736918818,-234,27,-72
1662736918818,-234,27,-73
1662736918819,-235,27,-72
1662736918819,-235,27,-72
1662736918820,-235,25,-74
1662736918820,-236,27,-73
1662736918821,-235,26,-72
1662736918821,-235,26,-73
1662736918822,-235,26,-75
1662736918822,-237,26,-74
1662736918823,-235,27,-73
1662736918825,-236,27,-73
1662736918825,-237,27,-73
1662736918825,-237,26,-74
1662736918825,-237,26,-75
1662736918825,-238,26,-75
1662736918826,-239,26,-74
1662736918826,-238,27,-74
1662736918827,-238,25,-76
1662736918827,-239,26,-76
1662736918828,-239,25,-77
1662736918828,-240,26,-76
1662736918829,-241,26,-77
1662736918829,-240,27,-77
1662736918830,-243,26,-79
1662736918830,-241,26,-78
1662736918831,-243,25,-78
1662736918831,-242,25,-78
1662736918832,-242,25,-79
1662736918832,-242,27,-79
1662736918833,-243,26,-80
1662736918833,-243,26,-79
1662736918834,-244,27,-80
1662736918834,-244,26,-81
1662736918835,-245,27,-81
1662736918835,-245,28,-82
1662736918836,-245,27,-83
1662736918836,-246,28,-84
1662736918837,-247,28,-83
1662736918837,-246,27,-84
1662736918838,-248,27,-85
1662736918838,-246,27,-86
1662736918839,-247,26,-86
1662736918839,-246,26,-86
1662736918840,-247,26,-87
1662736918840,-246,28,-89
1662736918841,-247,26,-90
1662736918841,-248,27,-91
1662736918843,-249,26,-90
1662736918843,-248,27,-92
1662736918843,-248,28,-92
1662736918843,-248,28,-92
1662736918844,-249,27,-93
1662736918844,-249,28,-94
1662736918845,-249,29,-94
1662736918845,-249,27,-94
1662736918846,-248,27,-96
1662736918846,-248,25,-96
1662736918847,-249,25,-96
1662736918847,-249,23,-96
1662736918848,-250,26,-96
1662736918848,-249,27,-96
1662736918849,-250,26,-97
1662736918849,-251,26,-96
1662736918850,-248,25,-97
1662736918850,-247,25,-97
1662736918851,-247,25,-97
1662736918851,-247,25,-96
1662736918852,-249,25,-95
1662736918852,-247,26,-95
1662736918853,-247,26,-94
1662736918853,-249,26,-95
1662736918854,-248,26,-93
1662736918854,-247,27,-92
1662736918855,-246,25,-91
1662736918855,-247,25,-90
1662736918856,-247,26,-88
1662736918856,-246,26,-87
1662736918857,-247,27,-88
1662736918857,-245,26,-87
1662736918858,-245,26,-86
1662736918858,-244,28,-86
1662736918859,-244,26,-85
1662736918859,-244,26,-84
1662736918860,-244,26,-84
1662736918860,-245,24,-83
1662736918861,-243,25,-81
1662736918862,-243,25,-80
1662736918862,-243,26,-79
1662736918863,-243,25,-80
1662736918863,-243,25,-78
1662736918863,-244,25,-77
1662736918864,-243,24,-77
1662736918864,-243,24,-75
1662736918865,-243,24,-76
1662736918865,-243,23,-75
1662736918866,-243,23,-75
1662736918866,-245,23,-73
1662736918867,-245,22,-73
1662736918867,-246,22,-71
1662736918868,-246,22,-71
1662736918868,-248,21,-71
1662736918869,-249,21,-71
1662736918869,-249,20,-71
1662736918870,-249,19,-69
1662736918870,-250,19,-69
1662736918871,-249,18,-68
1662736918871,-250,18,-69
1662736918872,-250,17,-66
1662736918872,-250,17,-65
1662736918873,-252,17,-66
1662736918873,-250,17,-66
1662736918874,-250,16,-65
1662736918874,-252,16,-64
1662736918875,-252,15,-62
1662736918875,-251,16,-61
1662736918876,-251,16,-62
1662736918876,-250,16,-61
1662736918877,-251,15,-60
1662736918877,-250,14,-58
1662736918878,-249,17,-57
1662736918878,-249,16,-57
1662736918879,-247,16,-57
1662736918879,-247,18,-57
1662736918880,-246,18,-56
1662736918880,-245,18,-54
1662736918881,-244,19,-54
1662736918881,-243,19,-54
1662736918882,-242,21,-53
1662736918882,-241,21,-55
1662736918883,-239,22,-53
1662736918883,-238,23,-52
1662736918884,-238,23,-53
1662736918884,-236,26,-51
1662736918885,-236,25,-50
1662736918885,-233,27,-51
1662736918886,-232,27,-50
1662736918886,-231,29,-50
1662736918887,-231,31,-49
1662736918887,-229,31,-49
1662736918888,-229,31,-49
1662736918888,-229,33,-48
1662736918889,-228,33,-47
1662736918889,-229,35,-47
1662736918890,-227,36,-47
1662736918890,-228,35,-47
1662736918891,-227,34,-47
1662736918891,-226,36,-46
1662736918892,-225,36,-47
1662736918892,-224,37,-49
1662736918892,-222,38,-49
1662736918893,-223,37,-51
1662736918893,-222,39,-53
1662736918894,-222,38,-52
1662736918895,-222,39,-55
1662736918895,-222,40,-56
1662736918895,-221,40,-58
1662736918896,-220,40,-59
1662736918896,-219,40,-62
1662736918897,-219,40,-62
1662736918897,-219,40,-63
1662736918898,-220,42,-64
1662736918898,-222,43,-64
1662736918899,-224,43,-66
1662736918899,-223,43,-68
1662736918900,-225,43,-68
1662736918900,-224,45,-69
1662736918901,-225,45,-70
1662736918902,-226,45,-70
1662736918902,-226,45,-71
1662736918902,-227,45,-72
1662736918903,-228,46,-71
1662736918903,-228,46,-71
1662736918904,-228,46,-72
1662736918904,-230,46,-72
1662736918905,-228,46,-71
1662736918905,-229,45,-72
1662736918907,-230,45,-72
1662736918907,-232,46,-71
1662736918907,-231,46,-71
1662736918907,-232,43,-70
1662736918908,-234,45,-68
1662736918908,-235,45,-69
1662736918909,-234,45,-69
1662736918910,-236,45,-68
1662736918912,-237,44,-68
1662736918912,-237,43,-69
1662736918912,-240,43,-69
1662736918913,-240,44,-69
1662736918913,-238,42,-67
1662736918913,-239,40,-68
1662736918913,-242,40,-69
1662736918913,-240,39,-68
1662736918914,-242,40,-68
1662736918914,-242,37,-66
1662736918915,-245,36,-66
1662736918915,-246,35,-65
1662736918916,-247,34,-65
1662736918916,-247,33,-64
1662736918917,-248,32,-62
1662736918917,-247,31,-61
1662736918918,-247,31,-63
1662736918918,-248,29,-63
1662736918919,-247,29,-61
1662736918919,-245,28,-60
1662736918920,-245,29,-60
1662736918920,-244,29,-61
1662736918921,-245,28,-63
1662736918922,-242,27,-61
1662736918922,-242,26,-60
1662736918923,-241,26,-60
1662736918923,-242,24,-61
1662736918923,-242,24,-61
1662736918924,-241,24,-61
1662736918924,-242,23,-61
1662736918925,-240,23,-60
1662736918925,-240,21,-61
1662736918926,-238,22,-59
1662736918926,-239,20,-60
1662736918927,-238,20,-60
1662736918927,-237,20,-59
1662736918928,-237,19,-60
1662736918928,-235,19,-60
1662736918929,-234,19,-60
1662736918929,-235,19,-62
1662736918930,-236,20,-62
1662736918930,-234,20,-64
1662736918931,-234,21,-63
1662736918932,-233,20,-63
1662736918932,-231,21,-63
1662736918932,-232,20,-63
1662736918935,-233,20,-62
1662736918935,-233,20,-62
1662736918935,-234,21,-60
1662736918935,-234,21,-60
1662736918935,-236,22,-61
1662736918936,-238,23,-61
1662736918936,-237,23,-60
1662736918936,-235,23,-61
1662736918937,-234,23,-62
1662736918937,-234,24,-64
1662736918938,-232,24,-65
1662736918938,-231,25,-65
1662736918939,-230,25,-65
1662736918939,-228,26,-66
1662736918940,-229,24,-67
1662736918940,-230,25,-68
1662736918941,-231,25,-67
1662736918942,-231,24,-64
1662736918942,-231,25,-63
1662736918942,-234,25,-64
1662736918943,-234,25,-65
1662736918943,-235,26,-64
1662736918944,-235,24,-63
1662736918944,-233,25,-64
1662736918945,-235,26,-64
1662736918945,-234,26,-64
1662736918947,-232,27,-62
1662736918947,-231,29,-62
1662736918947,-233,27,-65
1662736918947,-231,27,-63
1662736918948,-232,28,-62
1662736918948,-234,27,-61
1662736918949,-235,27,-61
1662736918949,-236,26,-61
1662736918950,-236,29,-60
1662736918950,-236,28,-60
1662736918951,-238,26,-61
1662736918952,-237,26,-62
1662736918952,-235,27,-60
1662736918952,-235,26,-59
1662736918953,-236,26,-60
1662736918953,-234,25,-62
1662736918954,-238,26,-64
1662736918954,-237,26,-63
1662736918955,-236,25,-62
1662736918955,-235,26,-59
1662736918956,-235,25,-60
1662736918956,-235,26,-64
1662736918957,-235,25,-62
1662736918957,-232,26,-58
1662736918958,-228,25,-57
1662736918958,-229,26,-60
1662736918959,-231,26,-63
1662736918959,-232,27,-63
1662736918960,-233,26,-62
1662736918960,-233,25,-61
1662736918961,-233,26,-61
1662736918961,-233,26,-61
1662736918962,-232,26,-63
1662736918962,-231,26,-66
1662736918963,-231,26,-65
1662736918963,-230,26,-65
1662736918964,-230,27,-63
1662736918964,-233,27,-65
1662736918965,-233,26,-65
1662736918965,-234,26,-65
1662736918966,-234,25,-64
1662736918966,-235,24,-66
1662736918967,-236,24,-64
1662736918967,-236,24,-65
1662736918968,-235,25,-63
1662736918968,-234,25,-65
1662736918969,-234,25,-66
1662736918969,-234,25,-67
1662736918970,-234,26,-67
1662736918970,-236,26,-66
1662736918971,-235,25,-65
1662736918971,-236,25,-64
1662736918972,-235,25,-61
1662736918972,-239,25,-62
1662736918973,-240,25,-62
1662736918973,-241,24,-62
1662736918974,-241,24,-61
1662736918974,-239,26,-59
1662736918975,-241,24,-61
1662736918975,-242,26,-61
1662736918976,-241,27,-61
1662736918976,-240,27,-60
1662736918977,-238,26,-58
1662736918977,-236,26,-59
1662736918978,-237,27,-61
1662736918978,-237,25,-60
1662736918979,-238,25,-60
1662736918979,-237,25,-59
1662736918980,-238,25,-59
1662736918980,-237,25,-60
1662736918981,-236,25,-59
1662736918981,-237,26,-58
1662736918982,-235,26,-58
1662736918982,-234,24,-59
1662736918983,-233,24,-58
1662736918983,-232,25,-57
1662736918984,-233,25,-57
1662736918984,-234,24,-57
1662736918985,-233,24,-57
1662736918985,-232,23,-57
1662736918986,-231,22,-56
1662736918986,-231,23,-59
1662736918987,-230,24,-58
1662736918987,-230,23,-60
1662736918988,-230,24,-59
1662736918988,-228,24,-59
1662736918989,-227,26,-59
1662736918989,-226,24,-59
1662736918990,-226,24,-60
1662736918990,-226,25,-59
1662736918991,-227,26,-59
1662736918991,-228,24,-58
1662736918992,-229,25,-58
1662736918992,-229,25,-58
1662736918993,-230,24,-59
1662736918993,-228,24,-59
1662736918994,-228,25,-59
1662736918994,-228,24,-59
1662736918995,-226,25,-62
1662736918995,-225,25,-62
1662736918996,-225,24,-61
1662736918996,-225,24,-62
1662736918997,-226,25,-62
1662736918997,-225,25,-62
1662736918998,-227,24,-63
1662736918998,-228,26,-62
1662736918999,-229,26,-63
1662736918999,-230,25,-63
1662736919000,-230,27,-64
1662736919000,-232,26,-64
1662736919001,-233,27,-66
1662736919001,-231,28,-64
1662736919002,-231,27,-65
1662736919002,-231,28,-66
1662736919003,-230,28,-66
1662736919003,-231,28,-66
1662736919004,-231,29,-65
1662736919004,-232,29,-68
1662736919005,-231,29,-66
1662736919005,-233,29,-67
1662736919006,-233,29,-67
1662736919006,-232,30,-68
1662736919007,-232,29,-67
1662736919007,-217,43,-95
1662736919008,-179,89,-146
1662736919008,-204,67,-73
1662736919009,-245,35,-41
1662736919009,-258,24,-75
1662736919010,-246,32,-101
1662736919010,-231,35,-81
1662736919011,-225,30,-59
1662736919011,-227,26,-62
1662736919012,-230,20,-73
1662736919012,-237,10,-77
1662736919013,-234,10,-70
1662736919013,-225,16,-64
1662736919014,-220,24,-65
1662736919014,-226,20,-70
1662736919014,-233,16,-68
1662736919015,-234,12,-63
1662736919016,-233,9,-61
1662736919016,-228,9,-64
1662736919016,-223,6,-63
1662736919017,-222,13,-67
1662736919018,-217,18,-67
1662736919018,-218,23,-68
1662736919018,-220,22,-65
1662736919019,-224,24,-67
1662736919019,-228,23,-65
1662736919020,-233,24,-66
1662736919020,-234,28,-69
1662736919021,-233,28,-68
1662736919021,-232,31,-70
1662736919022,-229,35,-75
1662736919022,-228,31,-75
1662736919023,-229,38,-79
1662736919023,-226,35,-72
1662736919024,-225,39,-75
1662736919024,-220,40,-74
1662736919025,-213,50,-75
1662736919025,-212,49,-70
1662736919026,-216,41,-69
1662736919026,-210,45,-61
1662736919027,-211,52,-72
1662736919027,-217,53,-75
1662736919028,-226,48,-67
1662736919028,-235,45,-67
1662736919029,-239,44,-65
1662736919029,-243,45,-68
1662736919030,-240,45,-66
1662736919030,-240,44,-65
1662736919031,-242,39,-67
1662736919031,-241,38,-66
1662736919032,-244,35,-61
1662736919032,-244,37,-71
1662736919033,-243,34,-66
1662736919033,-247,23,-72
1662736919034,-245,18,-80
1662736919034,-240,11,-80
1662736919035,-232,12,-83
1662736919035,-217,15,-80
1662736919036,-202,11,-94
1662736919036,-192,2,-94
1662736919037,-195,-13,-89
1662736919038,-205,-19,-89
1662736919038,-211,-13,-87
1662736919038,-210,-6,-85
1662736919039,-209,-2,-78
1662736919039,-214,-5,-74
1662736919040,-216,-3,-72
1662736919040,-215,-4,-68
1662736919041,-219,-6,-68
1662736919041,-222,-6,-61
1662736919042,-227,-7,-57
1662736919042,-230,0,-55
1662736919043,-233,7,-51
1662736919043,-238,14,-49
1662736919044,-241,17,-46
1662736919044,-241,21,-44
1662736919045,-240,22,-49
1662736919045,-234,23,-53
1662736919046,-228,25,-55
1662736919046,-227,23,-56
1662736919047,-226,17,-58
1662736919047,-231,16,-61
1662736919048,-232,17,-61
1662736919048,-234,19,-63
1662736919049,-236,22,-62
1662736919049,-238,24,-63
1662736919050,-241,25,-64
1662736919050,-241,25,-65
1662736919051,-238,26,-66
1662736919051,-237,27,-66
1662736919052,-239,26,-65
1662736919052,-240,26,-66
1662736919053,-238,26,-67
1662736919053,-238,27,-67
1662736919054,-239,27,-68
1662736919054,-239,29,-67
1662736919055,-239,29,-67
1662736919055,-238,28,-69
1662736919056,-238,27,-70
1662736919056,-238,28,-70
1662736919057,-235,28,-69
1662736919057,-233,28,-67
1662736919058,-232,25,-66
1662736919058,-232,20,-64
1662736919059,-228,18,-64
1662736919059,-226,17,-67
1662736919060,-224,18,-70
1662736919060,-224,18,-74
1662736919061,-224,18,-77
1662736919061,-225,17,-78
1662736919062,-233,15,-81
1662736919062,-234,16,-81
1662736919063,-227,18,-76
1662736919063,-219,18,-73
1662736919064,-212,16,-65
1662736919064,-215,16,-65
1662736919065,-225,15,-62
1662736919065,-235,17,-58
1662736919066,-242,22,-58
1662736919066,-244,25,-56
1662736919067,-241,29,-55
1662736919067,-236,32,-58
1662736919068,-228,38,-66
1662736919068,-225,38,-74
1662736919069,-217,39,-77
1662736919069,-210,39,-76
1662736919070,-203,37,-78
1662736919070,-203,36,-81
1662736919071,-203,33,-75
1662736919071,-209,31,-71
1662736919072,-218,30,-69
1662736919072,-226,30,-68
1662736919073,-231,30,-63
1662736919073,-239,29,-58
1662736919074,-247,26,-56
1662736919074,-251,27,-53
1662736919075,-251,30,-47
1662736919075,-254,30,-48
1662736919076,-251,31,-49
1662736919076,-251,30,-48
1662736919077,-251,28,-49
1662736919077,-251,28,-50
1662736919078,-251,25,-49
1662736919078,-251,25,-51
1662736919079,-249,23,-53
1662736919079,-245,25,-55
1662736919080,-242,25,-57
1662736919080,-241,24,-60
1662736919081,-239,24,-63
1662736919081,-237,23,-65
1662736919082,-235,22,-66
1662736919082,-234,23,-69
1662736919083,-232,23,-68
1662736919083,-230,21,-66
1662736919084,-231,22,-66
1662736919084,-232,21,-64
1662736919085,-232,21,-62
1662736919085,-231,20,-60
1662736919086,-229,22,-57
1662736919086,-228,24,-56
1662736919087,-227,24,-56
1662736919087,-223,25,-58
1662736919088,-221,27,-58
1662736919088,-218,27,-60
1662736919089,-214,31,-60
1662736919089,-212,30,-67
1662736919090,-210,31,-69
1662736919090,-210,30,-69
1662736919091,-206,31,-67
1662736919091,-203,32,-63
1662736919092,-204,33,-66
1662736919092,-203,35,-60
1662736919093,-208,32,-57
1662736919093,-215,32,-63
1662736919094,-217,32,-57
1662736919094,-219,33,-49
1662736919095,-223,31,-52
1662736919095,-228,32,-56
1662736919096,-235,31,-62
1662736919096,-233,30,-51
1662736919097,-231,29,-44
1662736919097,-236,27,-49
1662736919098,-241,25,-58
1662736919098,-241,21,-52
1662736919099,-240,22,-55
1662736919099,-240,22,-54
1662736919100,-236,23,-46
1662736919100,-237,22,-49
1662736919101,-240,21,-52
1662736919101,-239,19,-50
1662736919102,-242,18,-51
1662736919102,-245,17,-56
1662736919103,-246,17,-56
1662736919103,-246,17,-53
1662736919104,-244,17,-56
1662736919104,-245,17,-59
1662736919105,-243,18,-56
1662736919105,-241,17,-55
1662736919106,-242,17,-55
1662736919106,-242,19,-57
1662736919107,-242,18,-57
1662736919107,-242,17,-54
1662736919108,-243,17,-58
1662736919108,-244,19,-63
1662736919109,-247,20,-70
1662736919109,-245,18,-58
1662736919110,-246,17,-56
1662736919110,-247,17,-60
1662736919111,-244,19,-63
1662736919111,-244,18,-63
1662736919112,-242,18,-56
1662736919112,-241,20,-62
1662736919113,-241,20,-63
1662736919113,-244,23,-68
1662736919114,-242,24,-72
1662736919114,-241,23,-60
1662736919115,-241,24,-61
1662736919115,-239,27,-66
1662736919116,-237,28,-61
1662736919116,-233,28,-57
1662736919117,-237,27,-62
1662736919117,-241,26,-68
1662736919118,-244,26,-64
1662736919118,-241,24,-56
1662736919119,-239,26,-55
1662736919119,-234,30,-57
1662736919120,-239,29,-61
1662736919120,-243,27,-63
1662736919121,-247,24,-54
1662736919121,-249,22,-53
1662736919122,-249,21,-57
1662736919122,-248,21,-59
1662736919123,-246,22,-57
1662736919123,-242,25,-55
1662736919124,-243,25,-54
1662736919124,-243,26,-52
1662736919125,-244,26,-53
